fragment_description,3rd Ventricle,4th Ventricle,Right Accumbens Area,Left Accumbens Area,Right Amygdala,Left Amygdala,Brain Stem,Right Caudate,Left Caudate,Right Cerebellum Exterior,Left Cerebellum Exterior,Right Cerebellum White Matter,Left Cerebellum White Matter,Right Cerebral White Matter,Left Cerebral White Matter,CSF,Right Hippocampus,Left Hippocampus,Right Inf Lat Vent,Left Inf Lat Vent,Right Lateral Ventricle,Left Lateral Ventricle,Right Pallidum,Left Pallidum,Right Putamen,Left Putamen,Right Thalamus Proper,Left Thalamus Proper,Right Ventral DC,Left Ventral DC,Cerebellar Vermal Lobules I-V,Cerebellar Vermal Lobules VI-VII,Cerebellar Vermal Lobules VIII-X,Left Basal Forebrain,Right Basal Forebrain,Right ACgG anterior cingulate gyrus,Left ACgG anterior cingulate gyrus,Right AIns anterior insula,Left AIns anterior insula,Right AOrG anterior orbital gyrus,Left AOrG anterior orbital gyrus,Right AnG angular gyrus,Left AnG angular gyrus,Right Calc calcarine cortex,Left Calc calcarine cortex,Right CO central operculum,Left CO central operculum,Right Cun cuneus,Left Cun cuneus,Right Ent entorhinal area,Left Ent entorhinal area,Right FO frontal operculum,Left FO frontal operculum,Right FRP frontal pole,Left FRP frontal pole,Right FuG fusiform gyrus,Left FuG fusiform gyrus,Right GRe gyrus rectus,Left GRe gyrus rectus,Right IOG inferior occipital gyrus,Left IOG inferior occipital gyrus,Right ITG inferior temporal gyrus,Left ITG inferior temporal gyrus,Right LiG lingual gyrus,Left LiG lingual gyrus,Right LOrG lateral orbital gyrus,Left LOrG lateral orbital gyrus,Right MCgG middle cingulate gyrus,Left MCgG middle cingulate gyrus,Right MFC medial frontal cortex,Left MFC medial frontal cortex,Right MFG middle frontal gyrus,Left MFG middle frontal gyrus,Right MOG middle occipital gyrus,Left MOG middle occipital gyrus,Right MOrG medial orbital gyrus,Left MOrG medial orbital gyrus,Right MPoG postcentral gyrus medial segment,Left MPoG postcentral gyrus medial segment,Right MPrG precentral gyrus medial segment,Left MPrG precentral gyrus medial segment,Right MSFG superior frontal gyrus medial segment,Left MSFG superior frontal gyrus medial segment,Right MTG middle temporal gyrus,Left MTG middle temporal gyrus,Right OCP occipital pole,Left OCP occipital pole,Right OFuG occipital fusiform gyrus,Left OFuG occipital fusiform gyrus,Right OpIFG opercular part of the inferior frontal gyrus,Left OpIFG opercular part of the inferior frontal gyrus,Right OrIFG orbital part of the inferior frontal gyrus,Left OrIFG orbital part of the inferior frontal gyrus,Right PCgG posterior cingulate gyrus,Left PCgG posterior cingulate gyrus,Right PCu precuneus,Left PCu precuneus,Right PHG parahippocampal gyrus,Left PHG parahippocampal gyrus,Right PIns posterior insula,Left PIns posterior insula,Right PO parietal operculum,Left PO parietal operculum,Right PoG postcentral gyrus,Left PoG postcentral gyrus,Right POrG posterior orbital gyrus,Left POrG posterior orbital gyrus,Right PP planum polare,Left PP planum polare,Right PrG precentral gyrus,Left PrG precentral gyrus,Right PT planum temporale,Left PT planum temporale,Right SCA subcallosal area,Left SCA subcallosal area,Right SFG superior frontal gyrus,Left SFG superior frontal gyrus,Right SMC supplementary motor cortex,Left SMC supplementary motor cortex,Right SMG supramarginal gyrus,Left SMG supramarginal gyrus,Right SOG superior occipital gyrus,Left SOG superior occipital gyrus,Right SPL superior parietal lobule,Left SPL superior parietal lobule,Right STG superior temporal gyrus,Left STG superior temporal gyrus,Right TMP temporal pole,Left TMP temporal pole,Right TrIFG triangular part of the inferior frontal gyrus,Left TrIFG triangular part of the inferior frontal gyrus,Right TTG transverse temporal gyrus,Left TTG transverse temporal gyrus,Total Cerebral Grey Matter,Right Cerebral Grey Matter,Left Cerebral Grey Matter,Total Cerebral White Matter
F-Volume-age:series:58.791,0.0007398075,0.0011126847,0.0002777059,0.0003077546,0.0005367602,0.0005434955,0.0109385756,0.0020493438,0.0019271692,0.0292265976,0.0291270315,0.0084920727,0.0086908448,0.1386569891,0.1369369501,0.0007512105,0.002083323,0.0019643673,0.0003665334,0.000287645,0.0071001108,0.0078884761,0.0006804145,0.0006919592,0.0029233256,0.0030075692,0.0045712753,0.0047107792,0.0026383493,0.0027400932,0.0031351263,0.0014653378,0.0017135221,0.0002642116,0.0002684343,0.0024609554,0.0027871135,0.0024167075,0.0024968481,0.0011571069,0.0010097938,0.0063837411,0.0058027391,0.0020812841,0.0020665013,0.0022979025,0.0024097104,0.0029659784,0.002779911,0.0010402842,0.0010279652,0.0011561142,0.0011855592,0.0023108956,0.0021470015,0.0045852831,0.0044241048,0.0013585248,0.0013904192,0.0041058954,0.0039333375,0.0072245685,0.006927941,0.0048820504,0.0045732489,0.0014149588,0.0014933466,0.0029050823,0.002954275,0.0011040641,0.0011304779,0.0113920384,0.0116205665,0.0032910341,0.0038521492,0.0025413525,0.002662366,0.000626866,0.0006712301,0.0015484414,0.0016037438,0.0047213686,0.0042264583,0.0088052237,0.0086783353,0.0018400543,0.0022005252,0.0025526708,0.0025564888,0.0021512958,0.002088574,0.0009232954,0.0009029877,0.0024499984,0.0027234232,0.0064434593,0.0064877303,0.0017836609,0.0019483352,0.001372331,0.001359383,0.0012668392,0.0013576761,0.0064094454,0.0071450008,0.0014626472,0.0015361772,0.0012439848,0.0013514389,0.0074339474,0.0078157621,0.0011222254,0.0012037371,0.0007443561,0.0007732067,0.0090849448,0.0089530143,0.0032723178,0.0032129269,0.0050030246,0.0055987505,0.0026251625,0.0021712603,0.0061714276,0.0063546972,0.0046178261,0.0046098611,0.0049369094,0.0048189127,0.0021567475,0.0023533868,0.0008708515,0.0009196891,0.3592015639,0.1787418542,0.1804597097,0.2755939391
F-Volume-age:series:58.8295,0.0007503255,0.0011087901,0.0002769981,0.0003061631,0.0005353462,0.0005427609,0.0109501785,0.0020483658,0.0019229366,0.0291329719,0.0290370367,0.0084789212,0.0086800046,0.1392390974,0.1375083752,0.0007551021,0.0020826026,0.001966148,0.0003724746,0.000291201,0.0072664421,0.0080558621,0.0006828829,0.0006959166,0.0029287798,0.0030048171,0.0045666574,0.0047052135,0.0026417143,0.0027447385,0.0031142707,0.0014548967,0.0017034903,0.000263797,0.0002686496,0.0024627062,0.0027846812,0.0024250893,0.0025000146,0.0011514758,0.0010040516,0.0063629254,0.0057854307,0.0020711119,0.0020609447,0.0022859487,0.0023942289,0.0029570753,0.002775961,0.0010351456,0.0010255357,0.0011556443,0.0011854651,0.0023073465,0.0021367138,0.0045817019,0.0044092206,0.0013596112,0.0013866382,0.0040979158,0.0039068749,0.0072338555,0.0069297176,0.0048621655,0.0045594114,0.0014102466,0.0014897749,0.0029024406,0.0029446372,0.0011038188,0.0011288847,0.0113765527,0.0116242308,0.0032786009,0.0038341316,0.0025342666,0.0026510564,0.0006195429,0.0006631909,0.0015371975,0.0015921902,0.004720836,0.0042148601,0.0088187354,0.0086848422,0.001836595,0.0021862234,0.0025446874,0.0025412724,0.0021381896,0.0020786838,0.0009252356,0.0009018258,0.0024402057,0.0027120722,0.006411391,0.006448625,0.0017748522,0.0019444694,0.0013710091,0.0013579014,0.0012639279,0.0013504329,0.0063910125,0.0071355682,0.0014566075,0.0015266695,0.0012427008,0.0013512424,0.0074257132,0.0078137619,0.0011175457,0.001204101,0.0007465992,0.0007742932,0.0090906672,0.0089782257,0.0032704189,0.0032172242,0.0049659489,0.0055752402,0.0026172131,0.0021680232,0.0061119985,0.0063179574,0.0046085307,0.0046068457,0.0049291458,0.0048261352,0.0021589166,0.0023617725,0.0008686733,0.0009169368,0.3585124225,0.1783868865,0.1801255361,0.2767474725
F-Volume-age:series:58.869,0.0007564607,0.0011082616,0.0002770756,0.0003052098,0.0005338196,0.0005413523,0.010930025,0.0020493744,0.0019233356,0.02898936,0.0289072457,0.0084394429,0.008642356,0.1396327902,0.1379055668,0.0007587554,0.0020786466,0.0019638578,0.0003739655,0.0002929681,0.0073767961,0.0082316565,0.0006828894,0.0006976232,0.0029383006,0.0030071403,0.0045513384,0.0046890378,0.0026376692,0.0027416687,0.0030897431,0.0014411146,0.0016919905,0.0002632183,0.0002687276,0.0024529164,0.002777336,0.0024237042,0.0024938171,0.0011419402,0.0009940593,0.0063012181,0.0057473925,0.002056702,0.0020499817,0.0022675865,0.0023716053,0.0029352799,0.0027627582,0.0010296044,0.0010210978,0.0011495019,0.0011769987,0.0022950498,0.0021208737,0.0045668528,0.0043872966,0.0013560799,0.0013791458,0.0040853377,0.0038807283,0.007229291,0.0069137825,0.0048359379,0.0045365042,0.0014034659,0.00148036,0.0028836822,0.0029229235,0.00110051,0.0011248112,0.0113493648,0.0116105149,0.0032614895,0.0038083715,0.0025182839,0.0026310027,0.0006133908,0.0006575438,0.0015243235,0.0015821823,0.004714305,0.0042029051,0.0088004167,0.0086647304,0.0018311278,0.0021745553,0.0025322652,0.0025276513,0.0021196601,0.0020577141,0.0009257794,0.0008982245,0.0024296856,0.002695611,0.0063707589,0.0064017361,0.0017645598,0.0019351747,0.0013653734,0.0013532358,0.0012624657,0.0013451097,0.0063602681,0.0071083662,0.0014445094,0.0015105185,0.00123899,0.0013478231,0.0073892742,0.0077854695,0.0011120072,0.0012004074,0.0007465754,0.0007735957,0.0090830623,0.0089917448,0.0032601591,0.0032177478,0.0049243234,0.0055415956,0.0026072133,0.0021671534,0.0060479858,0.0062807168,0.0045854612,0.0045842374,0.0049067813,0.0048118079,0.0021594553,0.0023608749,0.0008647032,0.000912791,0.3570615509,0.1776410124,0.1794205385,0.277538357
F-Volume-age:series:58.9106,0.0007584644,0.0011100419,0.000277234,0.0003042231,0.0005332117,0.00054068,0.0109338491,0.0020478218,0.0019248082,0.0288843513,0.0288132992,0.0084179199,0.0086168478,0.1400930524,0.1383784408,0.0007624184,0.0020739711,0.0019615281,0.0003738158,0.0002955829,0.0074467789,0.0084079989,0.0006840228,0.0006990701,0.0029490443,0.0030135122,0.0045459965,0.004685274,0.0026401191,0.0027448884,0.0030661127,0.0014282377,0.0016876757,0.0002630752,0.0002693602,0.0024475681,0.0027734646,0.0024252451,0.0024918887,0.0011345797,0.0009877387,0.006242612,0.0057088665,0.0020396388,0.0020355009,0.0022523505,0.002354531,0.0029092541,0.0027468111,0.0010241949,0.0010160081,0.0011461204,0.0011690268,0.0022858545,0.0021059447,0.0045416315,0.0043621024,0.0013533892,0.0013720267,0.0040667123,0.0038542714,0.0072009285,0.0068914315,0.004803962,0.0045099895,0.0013988218,0.0014721365,0.0028680906,0.0029041224,0.0010985151,0.0011213276,0.0113211241,0.0115844573,0.0032412857,0.0037758807,0.0025069784,0.0026192151,0.0006104614,0.0006551447,0.0015165214,0.0015774663,0.0047133723,0.0041914007,0.0087742015,0.008636156,0.0018246002,0.0021606268,0.0025144614,0.0025134152,0.002101856,0.002036647,0.0009272439,0.0008932706,0.0024243308,0.0026828511,0.0063318461,0.0063697065,0.0017565634,0.0019259079,0.0013580536,0.0013511465,0.0012623117,0.0013401321,0.0063471507,0.0070998311,0.0014324843,0.0015006967,0.0012345592,0.0013461111,0.0073663527,0.0077791497,0.0011075221,0.0011927214,0.0007483008,0.0007736154,0.0090898523,0.009021514,0.0032543638,0.0032252803,0.0048902403,0.0055035424,0.0025934869,0.0021645921,0.0060060128,0.0062598807,0.0045638116,0.004552821,0.0048822868,0.0047878318,0.0021638667,0.0023530632,0.0008614604,0.000909426,0.3557849639,0.1769809291,0.1788040347,0.2784714932
F-Volume-age:series:58.9537,0.0007560952,0.0011139762,0.0002776115,0.0003039247,0.0005323034,0.000539777,0.0109356574,0.002050622,0.0019282578,0.0288250615,0.0287590058,0.0083850464,0.0085776556,0.1403741407,0.1386349425,0.0007621773,0.0020701919,0.0019595324,0.0003723961,0.0002966254,0.0074944648,0.0084797941,0.0006846125,0.0006998173,0.0029652153,0.0030273983,0.0045419267,0.0046801877,0.002643585,0.002748692,0.0030426513,0.0014170318,0.0016856917,0.000263134,0.0002699758,0.0024472345,0.0027743332,0.0024344347,0.0024962551,0.001126113,0.0009798336,0.0062101471,0.0056896351,0.00202175,0.0020174473,0.0022406877,0.0023430843,0.0028854354,0.0027273226,0.00101974,0.001011808,0.0011461342,0.0011639038,0.0022762345,0.0020886844,0.0045275543,0.0043528299,0.0013508983,0.0013635174,0.0040552702,0.0038359441,0.0071881726,0.006888123,0.0047822641,0.0044904352,0.001393048,0.0014630409,0.0028530876,0.0028868971,0.0010973578,0.0011186807,0.0112943296,0.011564028,0.0032304482,0.0037553533,0.0024962402,0.0026048256,0.0006070696,0.0006528415,0.0015102631,0.0015724196,0.0047151855,0.0041812534,0.0087636033,0.0086145461,0.0018152038,0.0021434588,0.0025001435,0.0025008727,0.0020901208,0.0020201488,0.0009292851,0.0008912011,0.0024238252,0.0026754215,0.0063072001,0.0063476004,0.0017508265,0.0019181807,0.0013544342,0.0013522256,0.0012616684,0.0013377958,0.0063479103,0.007109256,0.0014226611,0.0014922106,0.0012331418,0.0013483771,0.0073601475,0.0077842952,0.0011036802,0.0011865642,0.0007498447,0.0007732243,0.0090929172,0.0090509036,0.0032496141,0.003231776,0.0048579712,0.0054776542,0.0025773789,0.002161085,0.005991907,0.0062436525,0.0045486404,0.004532116,0.0048719194,0.0047812672,0.002170549,0.0023506861,0.0008592364,0.0009065102,0.354983222,0.1765721326,0.1784110894,0.2790090832
F-Volume-age:series:58.9991,0.0007511714,0.001114999,0.0002787336,0.0003046216,0.0005332304,0.0005400265,0.0109286418,0.0020575827,0.0019370053,0.0287591185,0.0286985534,0.0083481201,0.0085322006,0.1404710955,0.1387558026,0.0007596789,0.0020679956,0.0019589023,0.0003710255,0.0002973295,0.0074885113,0.0085009901,0.0006839044,0.0006991926,0.0029869345,0.0030479153,0.0045447718,0.0046851237,0.0026465109,0.0027524531,0.0030203228,0.0014041456,0.0016803011,0.0002640796,0.0002712587,0.0024559837,0.0027863327,0.0024438349,0.0025058848,0.0011216515,0.0009758319,0.0062095216,0.0056985252,0.0020144355,0.0020117494,0.0022394355,0.0023446903,0.0028795175,0.0027278365,0.001019384,0.0010096513,0.0011495521,0.0011626728,0.0022755743,0.0020839923,0.0045234173,0.0043621435,0.0013538136,0.0013614231,0.0040560465,0.0038370845,0.0071884481,0.0069110834,0.004777474,0.0044886574,0.0013917649,0.0014591945,0.0028486483,0.0028807372,0.0011021947,0.0011206468,0.0113121326,0.0115989473,0.0032293524,0.0037538138,0.0024928215,0.0026019647,0.000607057,0.0006553777,0.00151188,0.0015751273,0.0047357584,0.0041905233,0.0087737485,0.0086269275,0.0018141863,0.0021376983,0.0024979227,0.0025049301,0.0020926531,0.0020157532,0.0009334928,0.0008922165,0.0024290411,0.0026724579,0.0063108474,0.0063564015,0.0017482895,0.0019139402,0.0013527788,0.0013558807,0.0012667835,0.0013434592,0.0063777714,0.0071554768,0.0014163773,0.0014908236,0.0012327614,0.0013516878,0.0073911965,0.0078237537,0.001105791,0.0011837118,0.0007535522,0.0007753407,0.0091183671,0.0090997769,0.0032526756,0.0032470115,0.0048478378,0.0054756211,0.002579024,0.0021696044,0.0060173846,0.0062633169,0.004546061,0.0045222722,0.0048687061,0.0047851798,0.002186766,0.0023549947,0.0008592689,0.0009081277,0.3555034834,0.1767767278,0.1787267556,0.2792268981
F-Volume-age:series:59.0471,0.0007499476,0.0011239775,0.0002795165,0.0003048054,0.0005342743,0.0005405398,0.0109029771,0.002065562,0.0019463614,0.028712685,0.0286526892,0.0082971527,0.0084742662,0.1401159356,0.1384599655,0.0007606393,0.002065129,0.0019578941,0.0003711459,0.000299624,0.0075384244,0.0085592311,0.0006813524,0.000697347,0.0030016556,0.0030600345,0.0045436766,0.0046847345,0.0026441484,0.002751159,0.0030019305,0.0013933437,0.0016743163,0.0002648795,0.000272232,0.0024607132,0.0027883403,0.0024465748,0.0025101492,0.0011172052,0.0009743542,0.0062042648,0.005705966,0.0020079231,0.0020013717,0.0022300867,0.0023416755,0.0028734001,0.0027254111,0.0010198719,0.001009331,0.0011491007,0.0011635621,0.0022715847,0.0020787145,0.0045175932,0.0043726861,0.0013543108,0.0013584611,0.0040575594,0.0038339749,0.0071873259,0.0069319341,0.0047768535,0.0044874086,0.0013918931,0.0014578553,0.0028452123,0.0028789074,0.0011029584,0.0011187807,0.011315037,0.011583114,0.0032253095,0.0037510301,0.0024906762,0.0026012926,0.0006073667,0.0006587881,0.001513259,0.001576682,0.0047329118,0.0041786861,0.0087907142,0.0086432867,0.0018128676,0.0021304435,0.0024969118,0.0025115467,0.0020913292,0.0020137458,0.0009364614,0.0008942598,0.0024309556,0.0026649116,0.0063064604,0.006353405,0.0017485503,0.001915296,0.0013495669,0.0013573094,0.0012692518,0.0013468152,0.006393947,0.0071904444,0.0014131066,0.0014913657,0.0012286953,0.0013522517,0.0074199662,0.007837432,0.0011062706,0.0011788778,0.000755897,0.0007761992,0.0090997931,0.0091309724,0.0032488202,0.0032483232,0.0048380501,0.0054753549,0.0025820769,0.0021778066,0.006032536,0.0062809252,0.0045402545,0.0045171784,0.0048667433,0.004783239,0.0021952872,0.0023633781,0.0008575204,0.0009073958,0.3556369682,0.1767912199,0.1788457483,0.2785759011
F-Volume-age:series:59.0955,0.0007406209,0.0011251587,0.0002804659,0.0003050803,0.0005351991,0.0005414378,0.0108765035,0.0020604713,0.0019462654,0.0287036772,0.0286392365,0.0082513907,0.0084260647,0.1395934611,0.1380029615,0.0007598935,0.0020615672,0.0019567631,0.0003673317,0.0002999415,0.0075064717,0.0085240811,0.0006762477,0.0006935962,0.0030215456,0.0030783451,0.0045412512,0.0046849762,0.0026391039,0.0027465037,0.0029904992,0.0013867661,0.0016700833,0.0002657855,0.0002736386,0.0024679693,0.0027886601,0.0024487659,0.0025145295,0.0011154938,0.0009735922,0.0062017346,0.0057120657,0.0019998905,0.001990001,0.002222722,0.0023357718,0.0028660702,0.0027237263,0.0010210313,0.0010105054,0.0011477088,0.0011658245,0.0022732206,0.0020780083,0.0045153608,0.0043825786,0.0013591657,0.0013597016,0.0040541333,0.0038318684,0.0071901323,0.0069507047,0.0047752051,0.0044864931,0.001394173,0.001458734,0.0028457379,0.0028786041,0.0011069863,0.0011186523,0.0113341475,0.0115692555,0.0032181373,0.0037524585,0.002494914,0.0026031695,0.0006077513,0.0006623298,0.0015155231,0.0015817369,0.0047358092,0.0041744254,0.00879886,0.0086542436,0.0018083411,0.0021237017,0.002497902,0.0025186929,0.002090379,0.0020127368,0.000939571,0.0008979897,0.0024333706,0.0026593687,0.0062946798,0.0063485083,0.0017478457,0.0019165782,0.001345496,0.001359395,0.0012697518,0.0013498585,0.0064202239,0.0072173602,0.0014112168,0.0014924761,0.0012240584,0.0013517006,0.0074502092,0.0078518261,0.0011097843,0.0011755457,0.0007572221,0.0007766436,0.0090838703,0.0091858228,0.0032492312,0.0032551389,0.0048258825,0.0054703613,0.0025846701,0.00218822,0.0060470262,0.0063073277,0.0045351378,0.0045088779,0.0048666686,0.0047869353,0.002203122,0.0023753827,0.0008560983,0.0009085935,0.3558673292,0.1768440399,0.1790232893,0.2775964226
F-Volume-age:series:59.1437,0.0007355585,0.0011207098,0.0002810289,0.0003051715,0.0005355915,0.0005404073,0.0108470225,0.0020584728,0.0019468473,0.0286662474,0.0286091974,0.0082122179,0.0083798036,0.139123285,0.1376125427,0.0007596566,0.0020581555,0.0019526606,0.000366027,0.0003011411,0.0075385439,0.008558485,0.0006701229,0.000689609,0.0030344874,0.0030855896,0.0045331834,0.0046801387,0.0026314961,0.0027393595,0.002983415,0.0013802385,0.0016678997,0.0002659979,0.0002744358,0.0024698745,0.0027831849,0.0024505901,0.0025192372,0.0011109892,0.0009754098,0.0061791645,0.0057066462,0.0019910466,0.0019768344,0.0022206613,0.0023310568,0.0028534917,0.0027154204,0.0010206414,0.0010074399,0.0011459492,0.0011665658,0.0022709449,0.0020750594,0.0044951599,0.0043782565,0.0013594949,0.0013592367,0.0040450565,0.003830533,0.0071642953,0.0069416662,0.0047706692,0.0044785961,0.0013920271,0.0014616672,0.0028410494,0.0028713057,0.0011085903,0.0011157263,0.011300034,0.0115090909,0.0031923601,0.0037401332,0.002487689,0.0026038649,0.0006094018,0.0006669278,0.0015208158,0.0015899519,0.0047225897,0.0041604451,0.0087824395,0.0086387089,0.0017973869,0.0021164532,0.0024933659,0.0025260184,0.0020836161,0.0020088122,0.0009403785,0.0009027532,0.0024336654,0.0026509815,0.0062787881,0.006333238,0.001746124,0.001913256,0.00134431,0.0013596704,0.0012700583,0.0013558879,0.0064350905,0.0072450722,0.0014053694,0.0014934987,0.0012201467,0.0013477544,0.0074706717,0.0078560052,0.0011117142,0.0011748754,0.0007585869,0.000777988,0.0090472711,0.0092103706,0.0032405393,0.0032507454,0.0048095375,0.0054552593,0.0025819943,0.0021942445,0.0060579284,0.0063167037,0.0045189027,0.004494145,0.0048612096,0.0047632554,0.0022031938,0.0023831906,0.0008565126,0.0009104385,0.3553977264,0.1765399241,0.1788578023,0.2767358277
F-Volume-age:series:59.1921,0.0007272048,0.0011131409,0.0002817137,0.0003056123,0.0005359827,0.0005389055,0.0108085532,0.0020598992,0.0019506143,0.0285803358,0.0285353688,0.0081565408,0.008316127,0.1384145003,0.1369921338,0.0007561284,0.0020525571,0.0019442918,0.0003648486,0.0003024093,0.0075197531,0.0085341622,0.0006626133,0.0006850555,0.0030453654,0.0030916274,0.0045252237,0.0046750274,0.0026213683,0.0027306888,0.0029732132,0.0013723413,0.0016601768,0.0002663182,0.0002752604,0.0024705889,0.0027820523,0.0024527247,0.0025253395,0.0011072571,0.0009767243,0.0061669239,0.0057137652,0.001986859,0.0019707051,0.0022265055,0.0023320131,0.0028455623,0.0027147745,0.0010209782,0.0010035991,0.001148409,0.0011702108,0.0022711428,0.0020762441,0.0044830145,0.0043795212,0.0013610393,0.0013620791,0.0040463395,0.0038431129,0.0071499013,0.0069414856,0.0047725298,0.0044800336,0.0013917446,0.0014645009,0.0028370027,0.0028693088,0.0011119713,0.0011150092,0.011284876,0.0114871128,0.00317908,0.0037338202,0.0024830524,0.0026077335,0.0006127515,0.0006751378,0.0015302377,0.0016017788,0.004719387,0.0041540979,0.008770038,0.008631413,0.0017913168,0.0021190225,0.0024970616,0.0025429293,0.0020865373,0.0020118176,0.0009428961,0.0009084211,0.0024354036,0.0026453087,0.0062729922,0.0063276602,0.0017460129,0.0019093553,0.0013453896,0.001360178,0.0012739385,0.0013673478,0.0064624953,0.007283777,0.0013999618,0.0014942543,0.0012180533,0.0013429778,0.0075072275,0.0078690534,0.0011173765,0.0011765237,0.0007609415,0.000780563,0.0090311747,0.0092236035,0.0032362837,0.0032515548,0.0048093844,0.0054638256,0.0025890737,0.0022068659,0.0060954996,0.0063426994,0.0045078184,0.0044797238,0.0048528588,0.0047350639,0.0022118563,0.0023981929,0.0008602096,0.0009152424,0.3554973405,0.1765327221,0.1789646183,0.2754066341
